SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,103,California,Tehama County,2,65690,32830,32860,3923,1965,1958,8257,4233,4024,3674,1916,1758,4867,2506,2361,51646,25677,25969,49836,24716,25120,23094,11848,11246,15498,7908,7590,16562,8253,8309,12909,6049,6860,3923,1965,1958,4361,2205,2156,4841,2510,2331,4170,2200,1970,3426,1740,1686,4003,2050,1953,3895,1962,1933,3938,2040,1898,3662,1856,1806,3509,1823,1686,3749,1906,1843,4719,2262,2457,4585,2262,2323,4006,1908,2098,3530,1712,1818,2428,1139,1289,1579,728,851,1366,562,804,40.4,39.4,41.4
050,06,103,California,Tehama County,3,65467,32619,32848,3806,1920,1886,8165,4191,3974,3772,1942,1830,4901,2517,2384,51560,25524,26036,49724,24566,25158,23178,11837,11341,15493,7878,7615,16245,8047,8198,13085,6124,6961,3806,1920,1886,4397,2196,2201,4756,2495,2261,4231,2234,1997,3454,1725,1729,3844,1969,1875,3975,2006,1969,3967,2039,1928,3707,1864,1843,3424,1766,1658,3702,1872,1830,4471,2144,2327,4648,2265,2383,4040,1938,2102,3638,1750,1888,2380,1111,1269,1634,748,886,1393,577,816,40.4,39.3,41.5
050,06,103,California,Tehama County,4,65269,32590,32679,3910,1991,1919,8060,4161,3899,3802,1945,1857,4879,2530,2349,51339,25446,25893,49497,24493,25004,23287,11917,11370,15601,7952,7649,15882,7839,8043,13135,6172,6963,3910,1991,1919,4389,2201,2188,4666,2470,2196,4277,2223,2054,3409,1742,1667,3804,1934,1870,4068,2080,1988,4007,2059,1948,3722,1879,1843,3463,1775,1688,3624,1829,1795,4166,2011,2155,4629,2224,2405,4056,1960,2096,3528,1703,1825,2536,1198,1338,1632,737,895,1383,574,809,40.1,39.0,41.4
050,06,103,California,Tehama County,5,64959,32479,32480,3880,1997,1883,7969,4093,3876,3813,1952,1861,4908,2563,2345,51185,25385,25800,49297,24437,24860,23291,11967,11324,15517,7955,7562,15643,7707,7936,13229,6212,7017,3880,1997,1883,4409,2220,2189,4507,2376,2131,4347,2245,2102,3427,1767,1660,3650,1840,1810,4084,2089,1995,4040,2084,1956,3743,1942,1801,3450,1738,1712,3560,1797,1763,3959,1930,2029,4674,2242,2432,4048,1957,2091,3483,1662,1821,2614,1242,1372,1703,775,928,1381,576,805,40.2,39.1,41.4
050,06,103,California,Tehama County,6,64451,32315,32136,3787,1950,1837,7862,4052,3810,3764,1978,1786,4981,2644,2337,50932,25298,25634,49038,24335,24703,23230,11993,11237,15411,7875,7536,15214,7508,7706,13432,6308,7124,3787,1950,1837,4300,2227,2073,4488,2329,2159,4331,2268,2063,3488,1850,1638,3502,1747,1755,4042,2061,1981,4039,2060,1979,3828,2007,1821,3420,1725,1695,3498,1760,1738,3696,1823,1873,4600,2200,2400,4093,1972,2121,3466,1641,1825,2745,1315,1430,1725,798,927,1403,582,821,40.3,39.2,41.6
050,06,105,California,Trinity County,1,16116,8333,7783,726,372,354,1432,750,682,710,400,310,795,412,383,13584,7004,6580,13248,6811,6437,4382,2262,2120,3063,1553,1510,4709,2415,2294,4681,2431,2250,726,372,354,763,396,367,855,457,398,773,438,335,546,271,275,670,338,332,658,314,344,850,460,390,885,441,444,872,458,414,946,535,411,1333,669,664,1558,753,805,1714,892,822,1308,680,628,816,444,372,473,246,227,370,169,201,52.5,52.1,53.0
050,06,105,California,Trinity County,2,16095,8318,7777,716,367,349,1432,751,681,708,398,310,786,411,375,13580,6996,6584,13239,6802,6437,4378,2258,2120,3066,1550,1516,4678,2401,2277,4709,2440,2269,716,367,349,770,401,369,844,451,393,777,442,335,535,266,269,671,339,332,665,314,351,842,454,388,888,443,445,874,457,417,945,536,409,1310,658,652,1549,750,799,1711,886,825,1321,683,638,820,448,372,488,252,236,369,171,198,52.5,52.1,53.0
050,06,105,California,Trinity County,3,16102,8332,7770,720,357,363,1445,768,677,703,381,322,816,432,384,13587,7017,6570,13234,6826,6408,4454,2308,2146,3115,1596,1519,4502,2305,2197,4801,2493,2308,720,357,363,796,427,369,829,442,387,766,427,339,573,285,288,684,352,332,705,337,368,834,449,385,892,458,434,868,448,420,927,512,415,1210,622,588,1497,723,774,1691,860,831,1371,711,660,833,465,368,522,262,260,384,195,189,52.2,51.8,52.5
050,06,105,California,Trinity County,4,15777,8126,7651,652,340,312,1428,756,672,689,361,328,774,419,355,13353,6846,6507,13008,6669,6339,4318,2217,2101,3019,1523,1496,4353,2231,2122,4862,2496,2366,652,340,312,786,417,369,806,425,381,769,415,354,530,279,251,643,323,320,693,325,368,804,420,384,879,455,424,875,444,431,932,502,430,1121,591,530,1425,694,731,1627,804,823,1385,715,670,909,499,410,531,264,267,410,214,196,52.5,52.3,52.8
050,06,105,California,Trinity County,5,15684,8092,7592,593,335,258,1460,756,704,682,364,318,793,438,355,13302,6826,6476,12949,6637,6312,4263,2194,2069,2952,1481,1471,4185,2175,2010,5019,2543,2476,593,335,258,793,408,385,831,437,394,787,428,359,524,285,239,606,306,300,699,323,376,757,381,376,890,471,419,909,454,455,881,482,399,1046,569,477,1349,670,679,1589,749,840,1427,744,683,991,527,464,564,283,281,448,240,208,52.7,52.4,52.9
050,06,105,California,Trinity County,6,15642,8033,7609,541,304,237,1464,763,701,679,356,323,820,444,376,13309,6801,6508,12958,6610,6348,4191,2120,2071,2864,1403,1461,4090,2139,1951,5184,2624,2560,541,304,237,807,408,399,829,438,391,772,412,360,555,305,250,561,281,280,710,331,379,714,333,381,879,458,421,925,481,444,882,473,409,978,547,431,1305,638,667,1564,736,828,1479,757,722,1063,557,506,592,307,285,486,267,219,53.1,52.9,53.2
050,06,107,California,Tulare County,1,473121,237165,235956,35578,18138,17440,75889,38833,37056,33167,16882,16285,46890,23753,23137,344786,171564,173222,328487,163312,165175,199343,101093,98250,127754,64790,62964,99352,49817,49535,54491,24952,29539,35578,18138,17440,40817,20899,19918,43540,22266,21274,38759,19780,18979,32830,16523,16307,33891,17093,16798,32472,16540,15932,32291,16425,15866,29100,14732,14368,26487,13455,13032,25360,12872,12488,24936,12364,12572,22569,11126,11443,18453,8835,9618,14633,6967,7666,9621,4342,5279,6206,2683,3523,5578,2125,3453,31.7,31.1,32.2
050,06,107,California,Tulare County,2,473944,237502,236442,35387,18015,17372,75622,38719,36903,33398,16994,16404,47066,23841,23225,345932,172086,173846,329537,163774,165763,200045,101430,98615,128149,64964,63185,99558,49925,49633,54764,25044,29720,35387,18015,17372,40625,20809,19816,43565,22279,21286,38888,19840,19048,33008,16626,16382,33817,17021,16796,32660,16651,16009,32299,16408,15891,29373,14884,14489,26533,13472,13061,25420,12908,12512,24937,12375,12562,22668,11170,11498,18579,8895,9684,14742,6992,7750,9679,4358,5321,6220,2693,3527,5544,2106,3438,31.7,31.2,32.3
050,06,107,California,Tulare County,3,476939,238884,238055,34809,17679,17130,74599,38206,36393,34223,17416,16807,47830,24235,23595,350064,174130,175934,333308,165583,167725,203121,102975,100146,129928,65805,64123,99876,50044,49832,55674,25499,30175,34809,17679,17130,39936,20456,19480,43523,22231,21292,39530,20181,19349,33663,16989,16674,33767,16957,16810,33515,17097,16418,32375,16370,16005,30271,15381,14890,26446,13365,13081,25706,13022,12684,24754,12346,12408,22970,11311,11659,18962,9107,9855,15137,7128,8009,9916,4501,5415,6265,2722,3543,5394,2041,3353,31.9,31.4,32.4
050,06,107,California,Tulare County,4,478288,239402,238886,34480,17381,17099,73175,37499,35676,34925,17727,17198,48412,24660,23752,352784,175451,177333,335708,166795,168913,205011,103897,101114,130649,66095,64554,99841,50009,49832,56806,26031,30775,34480,17381,17099,39172,20089,19083,42978,21995,20983,40405,20574,19831,33957,17228,16729,33408,16796,16612,33982,17311,16671,32206,16251,15955,31053,15737,15316,26649,13456,13193,25787,13065,12722,24337,12104,12233,23068,11384,11684,19490,9329,10161,14981,7025,7956,10643,4887,5756,6362,2767,3595,5330,2023,3307,32.1,31.6,32.7
050,06,107,California,Tulare County,5,480747,240513,240234,34381,17231,17150,71937,36861,35076,35103,17773,17330,49216,25209,24007,356858,177463,179395,339326,168648,170678,207182,105063,102119,131431,66455,64976,100277,50158,50119,58402,26826,31576,34381,17231,17150,38228,19541,18687,42277,21694,20583,41316,21053,20263,34435,17555,16880,33100,16550,16550,34429,17535,16894,32209,16304,15905,31693,16066,15627,27251,13713,13538,25730,13043,12687,24225,12011,12214,23071,11391,11680,19878,9553,10325,15299,7161,8138,11131,5130,6001,6630,2868,3762,5464,2114,3350,32.4,31.9,32.9
050,06,107,California,Tulare County,6,483546,241652,241894,34325,17142,17183,70622,36095,34527,35134,17807,17327,50465,25837,24628,361382,179601,181781,343465,170608,172857,209139,105974,103165,132177,66775,65402,100823,50316,50507,60000,27680,32320,34325,17142,17183,37564,19128,18436,41695,21412,20283,41585,21176,20409,35377,18023,17354,32955,16491,16464,34668,17628,17040,32389,16413,15976,32165,16243,15922,27877,13989,13888,25609,12926,12683,24198,12026,12172,23139,11375,11764,20251,9799,10452,15696,7302,8394,11618,5416,6202,6828,2967,3861,5607,2196,3411,32.7,32.1,33.2
050,06,109,California,Tuolumne County,1,55623,28883,26740,2453,1223,1230,4906,2490,2416,2241,1156,1085,3529,1942,1587,47118,24589,22529,46023,24014,22009,18136,10198,7938,12938,7388,5550,14632,7486,7146,14924,7198,7726,2453,1223,1230,2617,1308,1309,2861,1470,1391,2615,1358,1257,2583,1452,1131,3248,1888,1360,3333,1875,1458,3301,1893,1408,3056,1732,1324,2877,1619,1258,3076,1625,1451,3876,1879,1997,4803,2363,2440,4925,2434,2491,4096,2052,2044,2722,1315,1407,1712,803,909,1469,594,875,48.2,45.7,50.8
050,06,109,California,Tuolumne County,2,55397,28670,26727,2452,1229,1223,4884,2463,2421,2261,1170,1091,3499,1916,1583,46909,24388,22521,45800,23808,21992,18032,10082,7950,12850,7293,5557,14472,7388,7084,14979,7211,7768,2452,1229,1223,2608,1293,1315,2854,1467,1387,2622,1359,1263,2560,1430,1130,3187,1840,1347,3339,1868,1471,3267,1861,1406,3057,1724,1333,2837,1586,1251,3049,1607,1442,3838,1865,1973,4748,2330,2418,4933,2425,2508,4124,2069,2055,2743,1329,1414,1726,803,923,1453,585,868,48.2,45.8,50.8
050,06,109,California,Tuolumne County,3,55126,28401,26725,2391,1218,1173,4860,2398,2462,2297,1171,1126,3400,1858,1542,46724,24193,22531,45578,23614,21964,18023,9978,8045,12907,7254,5653,14060,7182,6878,15211,7320,7891,2391,1218,1173,2628,1277,1351,2813,1426,1387,2630,1356,1274,2486,1368,1118,3029,1744,1285,3407,1912,1495,3293,1825,1468,3178,1773,1405,2746,1545,1201,3090,1611,1479,3616,1783,1833,4608,2243,2365,4887,2387,2500,4289,2131,2158,2841,1400,1441,1750,805,945,1444,597,847,48.1,46.0,50.7
050,06,109,California,Tuolumne County,4,53951,27494,26457,2368,1209,1159,4806,2371,2435,2299,1190,1109,3308,1792,1516,45618,23294,22324,44478,22724,21754,17507,9513,7994,12482,6844,5638,13390,6773,6617,15298,7315,7983,2368,1209,1159,2625,1287,1338,2763,1397,1366,2644,1376,1268,2381,1293,1088,2823,1578,1245,3316,1814,1502,3173,1718,1455,3170,1734,1436,2656,1440,1216,2955,1504,1451,3398,1684,1714,4381,2145,2236,4828,2317,2511,4207,2100,2107,3088,1493,1595,1744,810,934,1431,595,836,48.1,46.1,50.6
050,06,109,California,Tuolumne County,5,54123,27835,26288,2312,1166,1146,4732,2328,2404,2285,1182,1103,3400,1905,1495,45951,23751,22200,44794,23159,21635,18057,10072,7985,12918,7263,5655,13029,6638,6391,15447,7353,8094,2312,1166,1146,2610,1289,1321,2668,1317,1351,2691,1415,1276,2448,1394,1054,2911,1681,1230,3367,1871,1496,3293,1821,1472,3347,1890,1457,2791,1533,1258,2870,1502,1368,3201,1617,1584,4167,1986,2181,4721,2270,2451,4249,2080,2169,3160,1515,1645,1862,872,990,1455,616,839,47.4,45.2,50.4
050,06,109,California,Tuolumne County,6,53893,27724,26169,2248,1149,1099,4763,2374,2389,2221,1119,1102,3463,1950,1513,45819,23680,22139,44661,23082,21579,18049,10082,7967,12873,7249,5624,12683,6484,6199,15642,7399,8243,2248,1149,1099,2589,1291,1298,2682,1319,1363,2681,1392,1289,2495,1441,1054,2822,1662,1160,3321,1864,1457,3340,1819,1521,3390,1904,1486,2952,1614,1338,2748,1470,1278,3076,1528,1548,3907,1872,2035,4630,2217,2413,4300,2072,2228,3214,1551,1663,1968,928,1040,1530,631,899,47.2,45.1,50.1
050,06,111,California,Ventura County,1,844363,420515,423848,46415,23657,22758,98227,50145,48082,46510,23636,22874,75704,38437,37267,676419,334851,341568,653211,323077,330134,329428,167995,161433,218937,111895,107042,222584,110779,111805,135986,61966,74020,46415,23657,22758,52542,26920,25622,57408,29198,28210,56300,28640,27660,54191,27460,26731,57361,29403,27958,54939,28432,26507,54681,27999,26682,51956,26061,25895,53183,26445,26738,56085,28225,27860,58662,29099,29563,54654,27010,27644,44466,21378,23088,35930,16976,18954,23952,10862,13090,15413,6595,8818,16225,6155,10070,38.9,38.0,40.0
050,06,111,California,Ventura County,2,843808,420155,423653,45941,23390,22551,97668,49867,47801,46543,23666,22877,75518,38315,37203,676876,335017,341859,653656,323232,330424,329305,167902,161403,218954,111894,107060,222146,110533,111613,137038,62490,74548,45941,23390,22551,52222,26772,25450,57156,29068,28088,56300,28641,27659,54051,27367,26684,57074,29233,27841,55093,28475,26618,54707,28027,26680,52080,26159,25921,52801,26243,26558,56083,28220,27863,58418,29001,29417,54844,27069,27775,44820,21582,23238,36266,17117,19149,24154,10950,13204,15564,6674,8890,16234,6167,10067,39.0,38.1,40.0
050,06,111,California,Ventura County,3,840009,418232,421777,44430,22575,21855,95204,48630,46574,46348,23587,22761,73589,37484,36105,677099,335161,341938,654027,323440,330587,328528,167681,160847,220214,112543,107671,219404,109064,110340,140820,64349,76471,44430,22575,21855,51055,26186,24869,55772,28377,27395,55481,28302,27179,52833,26836,25997,56275,28771,27504,56084,28794,27290,55001,28289,26712,52854,26689,26165,51151,25358,25793,56040,28137,27903,56913,28363,28550,55300,27206,28094,46041,22263,23778,37767,17750,20017,25057,11375,13682,15997,6893,9104,15958,6068,9890,39.4,38.4,40.4
050,06,111,California,Ventura County,4,835032,415570,419462,43821,22253,21568,92341,47114,45227,45986,23465,22521,73148,37294,35854,675881,334467,341414,652884,322738,330146,326281,166629,159652,218551,111706,106845,215775,107136,108639,145410,66602,78808,43821,22253,21568,49676,25472,24204,54069,27478,26591,55605,28368,27237,52125,26555,25570,54072,27636,26436,56542,28944,27598,54653,28115,26538,53284,27011,26273,50398,24978,25420,54945,27526,27419,55332,27553,27779,55100,27079,28021,47268,22916,24352,37676,17584,20092,27591,12630,14961,16709,7250,9459,16166,6222,9944,39.7,38.8,40.7
050,06,111,California,Ventura County,5,833071,414069,419002,43445,21955,21490,90093,45800,44293,45306,23047,22259,73086,37179,35907,677235,334991,342244,654227,323267,330960,325348,166056,159292,217909,111362,106547,212958,105616,107342,150274,69110,81164,43445,21955,21490,48457,24660,23797,52589,26672,25917,55428,28246,27182,52011,26448,25563,52739,26939,25800,56501,28884,27617,54744,28107,26637,53925,27432,26493,50187,24815,25372,53947,26982,26965,54089,26962,27127,54735,26857,27878,48466,23603,24863,38444,17974,20470,29024,13356,15668,17800,7716,10084,16540,6461,10079,40.1,39.1,41.0
050,06,111,California,Ventura County,6,835427,414917,420510,43529,21912,21617,88340,44966,43374,44548,22529,22019,74032,37591,36441,681845,337101,344744,659010,325510,333500,326568,166434,160134,218710,111719,106991,211042,104670,106372,155226,71530,83696,43529,21912,21617,47138,24018,23120,51924,26353,25571,55113,27973,27140,52745,26742,26003,52165,26766,25399,56417,28676,27741,55562,28436,27126,54566,27841,26725,50389,24951,25438,52655,26270,26385,53293,26542,26751,54705,26907,27798,49247,23922,25325,39488,18539,20949,30523,14066,16457,18914,8264,10650,17054,6739,10315,40.3,39.4,41.2
050,06,113,California,Yolo County,1,217867,106101,111766,11265,5709,5556,23466,11898,11568,10921,5547,5374,43194,20045,23149,177735,85771,91964,172215,82947,89268,107014,52249,54765,55633,28054,27579,45497,22393,23104,27891,12455,15436,11265,5709,5556,12639,6410,6229,13561,6885,6676,21750,10246,11504,29631,13949,15682,15543,7831,7712,13605,7038,6567,13904,6886,7018,12581,6299,6282,11502,5816,5686,11541,5686,5855,11548,5662,5886,10906,5229,5677,9342,4357,4985,7418,3421,3997,4774,2172,2602,3085,1281,1804,3272,1224,2048,31.6,31.4,31.8
050,06,113,California,Yolo County,2,217768,106025,111743,11169,5657,5512,23311,11819,11492,10928,5541,5387,43167,20028,23139,177859,85809,92050,172360,83008,89352,106996,52233,54763,55653,28061,27592,45454,22380,23074,28086,12539,15547,11169,5657,5512,12563,6361,6202,13500,6855,6645,21726,10221,11505,29617,13951,15666,15464,7790,7674,13703,7083,6620,13825,6866,6959,12661,6322,6339,11501,5812,5689,11516,5677,5839,11517,5652,5865,10920,5239,5681,9390,4373,5017,7506,3453,4053,4808,2175,2633,3115,1310,1805,3267,1228,2039,31.7,31.5,31.9
050,06,113,California,Yolo County,3,213545,104215,109330,10844,5526,5318,22920,11573,11347,10934,5555,5379,38276,17933,20343,174262,84301,89961,168847,81561,87286,102754,50433,52321,56312,28358,27954,45363,22390,22973,28896,12880,16016,10844,5526,5318,12507,6273,6234,13181,6713,6468,17420,8436,8984,29022,13639,15383,15492,7738,7754,14023,7190,6833,13633,6864,6769,13164,6566,6598,11485,5777,5708,11622,5762,5860,11311,5579,5732,10945,5272,5673,9567,4448,5119,7911,3614,4297,4989,2225,2764,3186,1372,1814,3243,1221,2022,32.9,32.6,33.2
050,06,113,California,Yolo County,4,223338,108395,114943,10475,5291,5184,22659,11477,11182,11237,5653,5584,47416,21899,25517,184635,88795,95840,178967,85974,92993,112579,54697,57882,56705,28546,28159,45063,22249,22814,29783,13280,16503,10475,5291,5184,12453,6276,6177,12985,6602,6383,24597,11385,13212,31277,14766,16511,15551,7727,7824,14362,7405,6957,13359,6740,6619,13433,6674,6759,11594,5797,5797,11481,5715,5766,11177,5530,5647,10811,5207,5604,9752,4556,5196,7946,3621,4325,5535,2463,3072,3336,1447,1889,3214,1193,2021,31.5,31.4,31.6
050,06,113,California,Yolo County,5,222919,108018,114901,10079,5071,5008,22232,11287,10945,11333,5673,5660,47822,22052,25770,185117,88899,96218,179275,85987,93288,112514,54536,57978,56078,28175,27903,44649,22042,22607,30726,13718,17008,10079,5071,5008,12245,6214,6031,12706,6437,6269,24631,11330,13301,31805,15031,16774,15399,7583,7816,14107,7244,6863,13147,6729,6418,13425,6619,6806,11679,5794,5885,11366,5678,5688,11005,5457,5548,10599,5113,5486,9892,4637,5255,8182,3713,4469,5860,2617,3243,3579,1575,2004,3213,1176,2037,31.6,31.6,31.7
050,06,113,California,Yolo County,6,225251,108998,116253,9965,5054,4911,22089,11177,10912,11238,5631,5607,49458,22730,26728,187800,90038,97762,181959,87136,94823,114346,55268,59078,56294,28244,28050,44469,21974,22495,31738,14188,17550,9965,5054,4911,12043,6048,5995,12690,6466,6224,25250,11573,13677,32802,15451,17351,15467,7574,7893,14103,7302,6801,13220,6752,6468,13504,6616,6888,11857,5876,5981,11216,5605,5611,10859,5414,5445,10537,5079,5458,9922,4686,5236,8405,3804,4601,6266,2813,3453,3806,1659,2147,3339,1226,2113,31.5,31.5,31.5
050,06,115,California,Yuba County,1,81575,41723,39852,6133,3155,2978,11516,5901,5615,4633,2416,2217,7671,4274,3397,61573,31461,30112,59293,30251,29042,34528,18109,16419,23406,12015,11391,17728,8938,8790,10488,5024,5464,6133,3155,2978,6423,3287,3136,6275,3210,3065,5414,2893,2521,5708,3201,2507,6252,3266,2986,6388,3212,3176,5770,3005,2765,4996,2532,2464,4171,2078,2093,4343,2238,2105,4686,2409,2277,4528,2213,2315,3831,1914,1917,2907,1410,1497,1773,823,950,1074,472,602,903,405,498,33.6,32.9,34.3
050,06,115,California,Yuba County,2,82001,41923,40078,6142,3166,2976,11553,5921,5632,4668,2430,2238,7692,4276,3416,61931,31618,30313,59638,30406,29232,34759,18205,16554,23602,12111,11491,17739,8944,8795,10605,5075,5530,6142,3166,2976,6459,3314,3145,6297,3219,3078,5445,2900,2545,5712,3194,2518,6270,3281,2989,6440,3236,3204,5815,3031,2784,5077,2563,2514,4186,2087,2099,4342,2234,2108,4687,2414,2273,4524,2209,2315,3871,1927,1944,2945,1431,1514,1784,829,955,1094,481,613,911,407,504,33.6,32.9,34.3
050,06,115,California,Yuba County,3,83035,42318,40717,6100,3140,2960,11703,5984,5719,4775,2480,2295,7529,4135,3394,62786,31935,30851,60457,30714,29743,35329,18392,16937,24282,12420,11862,17714,8939,8775,10932,5220,5712,6100,3140,2960,6564,3385,3179,6396,3242,3154,5496,2903,2593,5551,3069,2482,6258,3268,2990,6626,3320,3306,6065,3152,2913,5333,2680,2653,4222,2105,2117,4348,2204,2144,4639,2393,2246,4505,2237,2268,3964,1939,2025,3100,1519,1581,1813,840,973,1143,516,627,912,406,506,33.9,33.3,34.5
050,06,115,California,Yuba County,4,84335,42876,41459,6231,3208,3023,11776,6036,5740,4936,2523,2413,7632,4172,3460,63753,32313,31440,61392,31109,30283,36097,18729,17368,24840,12692,12148,17756,8970,8786,11164,5275,5889,6231,3208,3023,6647,3450,3197,6440,3244,3196,5649,2996,2653,5608,3041,2567,6086,3178,2908,6734,3369,3365,6400,3312,3088,5620,2833,2787,4334,2191,2143,4302,2177,2125,4546,2333,2213,4574,2269,2305,3972,1906,2066,3080,1510,1570,1992,905,1087,1201,557,644,919,397,522,34.1,33.4,34.7
050,06,115,California,Yuba County,5,85695,43442,42253,6214,3206,3008,11936,6096,5840,5086,2582,2504,7720,4200,3520,64948,32826,32122,62459,31558,30901,36816,18997,17819,25283,12869,12414,17996,9067,8929,11460,5422,6038,6214,3206,3008,6717,3462,3255,6492,3288,3204,5854,3062,2792,5679,3066,2613,5980,3081,2899,6851,3430,3421,6536,3334,3202,5916,3024,2892,4587,2295,2292,4338,2155,2183,4412,2307,2105,4659,2310,2349,3998,1928,2070,3147,1529,1618,2122,999,1123,1250,566,684,943,400,543,34.3,33.7,34.9
050,06,115,California,Yuba County,6,87469,44280,43189,6379,3325,3054,12123,6188,5935,5173,2622,2551,7810,4249,3561,66400,33461,32939,63794,32145,31649,37514,19370,18144,25807,13136,12671,18330,9213,9117,11847,5547,6300,6379,3325,3054,6780,3479,3301,6619,3346,3273,6011,3133,2878,5696,3101,2595,5868,2971,2897,6995,3552,3443,6902,3492,3410,6042,3121,2921,4971,2470,2501,4311,2132,2179,4403,2263,2140,4645,2348,2297,4052,1928,2124,3237,1564,1673,2302,1068,1234,1276,568,708,980,419,561,34.6,33.9,35.2
